Time,RA_corrected(mas),Dec_corrected(mas),RadialVelocity
76302447.194566,-2.640850,10.291695,-425101.101962
76310486.647436,-2.569863,11.474441,-413598.496299
76318526.100307,-2.696361,10.457771,-400691.796962
76326565.553178,-2.350048,12.127898,-386425.107828
76334605.006048,-2.268146,16.228534,-370847.180029
76342644.458919,-2.075343,15.964244,-354011.245370
76350683.911789,-2.071404,14.294723,-335974.834439
76358723.364660,-1.891869,15.282991,-316799.579994
76366762.817530,-1.741922,17.270066,-296551.006381
76374802.270401,-1.700671,19.381094,-275298.305613
76382841.723272,-1.500415,21.988284,-253114.100933
76390881.176142,-1.413425,21.484392,-230074.198661
76398920.629013,-1.189679,21.416519,-206257.329141
76406960.081883,-1.131073,22.334249,-181744.877719
76414999.534754,-0.862525,22.920928,-156620.606633
76423038.987624,-0.681150,24.134602,-130970.368789
76431078.440495,-0.529656,22.548530,-104881.814391
76439117.893366,-0.419554,21.721336,-78444.091427
76447157.346236,-0.335471,24.114307,-51747.541038
76455196.799107,-0.184357,25.519919,-24883.388814
76463236.251977,-0.057804,24.703460,2056.566939
76471275.704848,0.302952,25.330496,28980.268883
76479315.157718,0.208286,20.951436,55795.715222
76487354.610589,0.645710,23.242572,82411.274085
76495394.063460,0.606831,22.043401,108735.996640
76503433.516330,1.020312,21.720903,134679.927883
76511472.969201,1.016666,21.889418,160154.414022
76519512.422071,1.216833,22.472098,185072.405420
76527551.874942,1.146040,19.243686,209348.754055
76535591.327812,1.626611,19.806160,232900.504483
76543630.780683,1.739116,20.249656,255647.177306
76551670.233554,1.762440,17.863794,277511.044180
76559709.686424,1.891464,16.725167,298417.393425
76567749.139295,2.036098,15.739690,318294.785323
76575788.592165,2.146401,15.106476,337075.296238
76583828.045036,2.213265,15.237706,354694.750716
76591867.497906,2.242500,13.402246,371092.940789
76599906.950777,2.544721,11.795876,386213.831707
76607946.403648,2.643809,12.169841,400005.753412
76615985.856518,2.626511,10.274759,412421.577116
76624025.309389,2.621374,9.526429,423418.876330
76632064.762259,2.720388,4.307631,432960.071852
76640104.215130,2.678770,6.273895,441012.560173
76648143.668000,2.763878,5.430698,447548.824893
76656183.120871,2.857413,4.753023,452546.530743
76664222.573742,2.793759,3.289894,455988.599913
76672262.026612,2.809036,-1.398447,457863.270402
76680301.479483,2.734641,-3.126963,458164.136220
76688340.932353,2.843703,-2.672742,456890.169265
76696380.385224,2.757089,-2.866957,454045.722851
76704419.838094,2.766925,-3.739575,449640.516823
76712459.290965,2.632737,-7.422367,443689.604340
76720498.743835,2.583052,-8.648805,436213.320448
76728538.196706,2.590355,-7.758373,427237.212581
76736577.649577,2.588899,-10.303883,416791.953269
76744617.102447,2.504884,-13.364839,404913.235324
76752656.555318,2.374575,-12.122611,391641.649871
76760696.008188,2.358940,-13.094210,377022.547647
76768735.461059,2.175448,-18.366652,361105.884026
76776774.913929,2.043372,-17.433463,343946.048322
76784814.366800,1.917310,-15.568066,325601.677930
76792853.819671,1.754715,-18.189543,306135.457949
76800893.272541,1.630125,-18.401379,285613.906989
76808932.725412,1.451105,-17.953592,264107.149864
76816972.178282,1.427712,-18.134748,241688.677961
76825011.631153,1.189147,-18.744312,218435.098120
76833051.084023,1.268540,-21.718034,194425.870851
76841090.536894,0.981452,-21.292186,169743.038810
76849129.989765,0.902857,-20.106908,144470.946448
76857169.442635,0.577881,-22.249291,118695.951797
76865208.895506,0.605254,-23.417517,92506.131370
76873248.348376,0.159295,-21.485641,65990.979193
76881287.801247,0.033116,-24.440638,39241.100994
76889327.254117,0.069378,-24.266788,12347.904592
76897366.706988,-0.361986,-22.530067,-14596.712460
76905406.159859,-0.460360,-21.861274,-41500.676896
76913445.612729,-0.706087,-20.359314,-68272.054366
76921485.065600,-0.690121,-22.362642,-94819.363587
76929524.518470,-0.849863,-22.987873,-121051.888947
76937563.971341,-0.823893,-22.191780,-146879.990489
76945603.424211,-1.057626,-19.153590,-172215.410228
76953642.877082,-1.343652,-19.977568,-196971.573734
76961682.329953,-1.452797,-20.212845,-221063.885972
76969721.782823,-1.666714,-19.696203,-244410.020377
76977761.235694,-1.872362,-21.173677,-266930.200164
76985800.688564,-2.024368,-17.419945,-288547.470947
76993840.141435,-2.129840,-18.634557,-309187.963697
77001879.594305,-2.224529,-19.038181,-328781.147162
77009919.047176,-2.287668,-13.645034,-347260.068882
77017958.500047,-2.501089,-10.653923,-364561.583975
77025997.952917,-2.493167,-13.117635,-380626.570913
77034037.405788,-2.692508,-12.217281,-395400.133540
77042076.858658,-2.650116,-12.273134,-408831.788671
77050116.311529,-2.768083,-7.313768,-420875.638592
77058155.764399,-2.838747,-8.127460,-431490.527896
77066195.217270,-2.949284,-6.064598,-440640.184127
77074234.670141,-2.941304,-4.332411,-448293.341717
77082274.123011,-2.798870,-2.831355,-454423.848830
77090313.575882,-2.893648,-4.662055,-459010.756725
77098353.028752,-2.856633,-1.637886,-462038.391338
77106392.481623,-2.946007,1.533740,-463496.406852
77114431.934493,-2.992901,-0.099660,-463379.821036
77122471.387364,-2.856723,3.227896,-461689.032275
77130510.840234,-2.864198,3.071849,-458429.818222
77138550.293105,-2.836228,6.454761,-453613.316028
77146589.745976,-2.651256,5.628207,-447255.984314
77154629.198846,-2.630758,9.005255,-439379.546907
77162668.651717,-2.766677,10.035701,-430010.918622
77170708.104587,-2.619750,8.348896,-419182.113280
77178747.557458,-2.662894,11.839338,-406930.134318
77186787.010328,-2.538710,12.789365,-393296.848347
77194826.463199,-2.468395,10.267797,-378328.842080
77202865.916070,-2.190573,16.115144,-362077.263139
77210905.368940,-2.112484,15.246595,-344597.645292
77218944.821811,-2.022736,18.080797,-325949.718665
77226984.274681,-1.871306,16.732588,-306197.205654
77235023.727552,-1.819944,16.974282,-285407.603168
77243063.180422,-1.524391,19.595226,-263651.951985
77251102.633293,-1.486434,18.635421,-241004.594000
77259142.086164,-1.281760,22.319271,-217542.918182
77267181.539034,-1.252318,24.376103,-193347.096136
77275220.991905,-1.058779,20.515352,-168499.808134
77283260.444775,-0.818470,22.765667,-143085.960595
77291299.897646,-0.765701,23.634440,-117192.395949
77299339.350516,-0.484175,23.171028,-90907.595874
77307378.803387,-0.459989,23.268801,-64321.378957
77315418.256258,-0.060526,21.346371,-37524.593764
77323457.709128,-0.059555,26.040297,-10608.808399
77331497.161999,0.156398,24.584712,16334.002395
77339536.614869,0.340579,22.678099,43211.771523
77347576.067740,0.571467,21.758599,69932.654149
77355615.520610,0.569796,22.583098,96405.341538
77363654.973481,0.717196,20.713854,122539.373067
77371694.426352,1.027329,19.017031,148245.445350
77379733.879222,1.099510,20.934367,173435.717389
77387773.332093,1.250949,19.525106,198024.110744
77395812.784963,1.307124,19.957869,221926.603672
77403852.237834,1.504805,19.183710,245061.518244
77411891.690704,1.941918,17.352160,267349.799442
77419931.143575,1.816239,18.249504,288715.285307
77427970.596446,1.847322,17.692768,309084.967193
77436010.049316,2.063709,15.947570,328389.239243
77444049.502187,2.271648,15.462730,346562.136244
77452088.955057,2.299245,12.922784,363541.559044
77460128.407928,2.221995,14.070786,379269.486742
77468167.860798,2.606088,11.420544,393692.174959
77476207.313669,2.547470,9.830319,406760.339495
77484246.766539,2.643355,9.461867,418429.324727
77492286.219410,2.877906,7.526948,428659.256214
77500325.672281,2.699293,5.383825,437415.176948
77508365.125151,2.738236,4.529651,444667.166807
77516404.578022,2.878586,3.015622,450390.444799
77524444.030892,2.800106,0.138646,454565.453734
77532483.483763,2.912086,2.926810,457177.927067
77540522.936633,2.916248,-0.002968,458218.937635
77548562.389504,2.783631,-1.460000,457684.928167
77556601.842375,2.871232,-2.391560,455577.723445
77564641.295245,2.703271,-2.738874,451904.524063
77572680.748116,2.900135,-5.806173,446677.881819
77580720.200986,2.760479,-7.042701,439915.656832
77588759.653857,2.745188,-8.982522,431640.956505
77596799.106727,2.641326,-10.005258,421882.056567
77604838.559598,2.573471,-12.550381,410672.304449
77612878.012469,2.366793,-10.707993,398050.005335
77620917.465339,2.399745,-11.493991,384058.291264
77628956.918210,2.200554,-13.985188,368744.973745
77636996.371080,2.305501,-15.689986,352162.380377
77645035.823951,1.855421,-15.387835,334367.176045
77653075.276821,1.832465,-17.100793,315420.169276
77661114.729692,1.842709,-16.537301,295386.104460
77669154.182563,1.556482,-18.515917,274333.440607
77677193.635433,1.527803,-20.263650,252334.117410
77685233.088304,1.339683,-18.224186,229463.309421
77693272.541174,1.238974,-22.019305,205799.169170
77701311.994045,1.165556,-22.641019,181422.560106
77709351.446915,0.906205,-19.968766,156416.780276
77717390.899786,0.683138,-22.892605,130867.277686
77725430.352657,0.624443,-20.575118,104861.358315
77733469.805527,0.180758,-24.027830,78487.887774
77741509.258398,0.162525,-23.478506,51836.987648
77749548.711268,0.040590,-22.274333,24999.727533
77757588.164139,-0.098916,-23.608017,-1932.186158
77765627.617009,-0.074624,-25.729685,-28866.723569
77773667.069880,-0.436155,-24.805827,-55711.845877
77781706.522751,-0.626494,-22.310360,-82375.819805
77789745.975621,-0.832792,-22.090034,-108767.531081
77797785.428492,-0.972961,-21.743041,-134796.795790
77805824.881362,-1.089386,-22.300179,-160374.668546
77813864.334233,-1.295885,-19.449600,-185413.746425
77821903.787103,-1.396636,-22.605773,-209828.467638
77829943.239974,-1.642900,-20.226597,-233535.403904
77837982.692845,-1.705193,-19.347495,-256453.545533
77846022.145715,-1.840247,-16.355964,-278504.578252
77854061.598586,-1.948079,-17.227962,-299613.150810
77862101.051456,-2.009539,-17.657881,-319707.132465
77870140.504327,-2.143187,-16.257954,-338717.859466
77878179.957197,-2.277805,-15.036633,-356580.369680
77886219.410068,-2.387945,-16.220538,-373233.624590
77894258.862938,-2.425513,-13.153325,-388620.717848
77902298.315809,-2.647588,-10.888337,-402689.069756
77910337.768680,-2.698940,-9.605267,-415390.606925
77918377.221550,-2.799419,-9.313273,-426681.926545
77926416.674421,-2.830886,-8.239009,-436524.444708
77934456.127291,-2.865943,-6.494329,-444884.528248
77942495.580162,-2.925585,-5.857399,-451733.609671
77950535.033032,-2.893539,-4.271282,-457048.284773
77958574.485903,-2.862557,-2.318176,-460810.392616
77966613.938774,-2.976334,0.737163,-463007.077592
77974653.391644,-2.867262,0.828092,-463630.833336
77982692.844515,-2.991310,1.433645,-462679.528397
77990732.297385,-2.832810,5.288007,-460156.413511
77998771.750256,-2.913893,6.569804,-456070.110483
78006811.203126,-2.844284,2.940363,-450434.582748
78014850.655997,-2.929825,8.226837,-443269.087636
78022890.108868,-2.766712,8.144563,-434598.110578
78030929.561738,-2.582271,11.978539,-424451.281431
78038969.014609,-2.535853,11.459412,-412863.273230
78047008.467479,-2.483327,12.517095,-399873.683713
78055047.920350,-2.397303,13.036838,-385526.899995
78063087.373220,-2.352365,15.962109,-369871.946903
78071126.826091,-2.227240,16.683948,-352962.319456
78079166.278962,-2.055625,13.366451,-334855.800047
78087205.731832,-1.819486,19.587270,-315614.261014
78095245.184703,-1.841757,16.709232,-295303.453202
78103284.637573,-1.593174,19.095103,-273992.781285
78111324.090444,-1.644077,20.280271,-251755.066605
78119363.543314,-1.214576,21.240105,-228666.298327
78127402.996185,-1.130084,21.582085,-204805.373782
78135442.449056,-1.024276,21.465097,-180253.828856
78143481.901926,-0.936689,19.448502,-155095.559372
78151521.354797,-0.790878,25.845252,-129416.534418
78159560.807667,-0.695940,22.331426,-103304.502563
78167600.260538,-0.510925,21.755042,-76848.692021
78175639.713408,-0.160183,24.136020,-50139.505742
78183679.166279,-0.144031,23.496710,-23268.212495
78191718.619150,0.171875,22.733207,3673.365014
78199758.072020,0.180523,23.298205,30593.163904
78207797.524891,0.536572,22.222018,57399.195717
78215836.977761,0.562848,19.912495,83999.860752
78223876.430632,0.696098,22.209572,110304.261072
78231915.883502,0.940529,22.881664,136222.511116
78239955.336373,1.040129,23.308357,161666.044848
78247994.789244,0.949257,21.897878,186547.918399
78256034.242114,1.328594,19.190362,210783.107169
78264073.694985,1.575296,19.761248,234288.796359
78272113.147855,1.690836,17.797551,256984.663970
78280152.600726,1.801124,19.985922,278793.155266
78288192.053596,1.926169,17.816533,299639.747793
78296231.506467,2.165156,15.900838,319453.206029
78304270.959337,2.199544,15.204877,338165.824805
78312310.412208,2.344570,12.215063,355713.660670
78320349.865079,2.344929,12.828848,372036.750381
78328389.317949,2.309368,12.451557,387079.315813
78336428.770820,2.503032,11.516253,400789.954564
78344468.223690,2.513859,10.037018,413121.815595
78352507.676561,2.594360,9.199210,424032.759331
78360547.129431,2.748569,7.025256,433485.501656
78368586.582302,2.681695,6.616643,441447.741318
78376626.035173,2.702656,1.905073,447892.270309
78384665.488043,2.812874,4.166022,452797.066830
78392704.940914,2.904817,-1.298491,456145.370559
78400744.393784,2.867247,1.547656,457925.739902
78408783.846655,2.784946,-1.931641,458132.091104
78416823.299525,3.031776,-1.304832,456763.719038
78424862.752396,2.797037,-3.060316,453825.299610
78432902.205267,2.744275,-3.058897,449326.873781
78440941.658137,2.678223,-5.630881,443283.813258
78448981.111008,2.648920,-8.649177,435716.767966
78457020.563878,2.513602,-10.201845,426651.595485
78465060.016749,2.531187,-12.606162,416119.272686
78473099.469619,2.435891,-9.734012,404155.789894
78481138.922490,2.295688,-13.232414,390802.027883
78489178.375361,2.255880,-12.935540,376103.618197
78497217.828231,2.142363,-15.055517,360110.787217
78505257.281102,2.079040,-15.905805,342878.184531
78513296.733972,1.982659,-17.413057,324464.696183
78521336.186843,1.809055,-16.326364,304933.243463
78529375.639713,1.710507,-18.421373,284350.567887
78537415.092584,1.559388,-21.450469,262787.003140
78545454.545455,1.326103,-19.152925,240316.234729
78553493.998325,1.367033,-22.879221,217015.048197
78561533.451196,1.075157,-21.600333,192963.066732
78569572.904066,1.013136,-20.660474,168242.479087
78577612.356937,0.952690,-21.408448,142937.758730
78585651.809807,0.643567,-23.910437,117135.375186
78593691.262678,0.295446,-25.509795,90923.498558
78601730.715549,0.480052,-25.330258,64391.698243
78609770.168419,0.066019,-24.108120,37630.636859
78617809.621290,0.147368,-22.144782,10731.760436
78625849.074160,-0.186809,-21.211819,-16213.014061
78633888.527031,-0.297778,-24.846494,-43111.612830
78641927.979901,-0.483897,-23.441211,-69872.119855
78649967.432772,-0.706611,-23.627437,-96403.090998
78658006.885642,-0.889345,-22.783091,-122613.866477
78666046.338513,-0.869867,-16.311558,-148414.880659
78674085.791384,-1.309321,-20.250688,-173717.968116
78682125.244254,-1.257552,-21.245080,-198436.664906
78690164.697125,-1.365282,-19.680966,-222486.504021
78698204.149995,-1.619124,-18.516423,-245785.304030
78706243.602866,-1.733616,-18.510375,-268253.449900
78714283.055736,-1.959192,-14.769779,-289814.165047
78722322.508607,-1.996572,-16.185435,-310393.773704
78730361.961478,-2.426415,-16.437563,-329921.952664
78738401.414348,-2.269595,-15.525089,-348331.971599
78746440.867219,-2.391055,-13.624472,-365560.921079
78754480.320089,-2.444431,-15.242478,-381549.927534
78762519.772960,-2.676662,-10.907523,-396244.354451
78770559.225830,-2.589428,-9.892339,-409593.989060
78778598.678701,-2.743174,-7.601797,-421553.213918
78786638.131572,-2.922377,-6.391614,-432081.162799
78794677.584442,-2.742504,-5.864066,-441141.860328
78802717.037313,-2.918074,-5.601440,-448704.344925
78810756.490183,-2.839473,-3.076578,-454742.774593
