Time,RA(mas),Dec(mas),RadialVelocity
68801637.666325,-51.193683,-772.606692,341232.833453
68809677.119196,-50.948939,-774.180922,358576.580230
68817716.572067,-51.037712,-775.427571,374685.797882
68825756.024937,-50.872356,-777.953845,389505.439119
68833795.477808,-50.699220,-780.116148,402984.863293
68841834.930678,-50.677408,-779.478507,415078.009458
68849874.383549,-50.901528,-783.817388,425743.553760
68857913.836419,-50.720804,-783.309347,434945.050642
68865953.289290,-50.609186,-781.437758,442651.057395
68873992.742161,-50.681313,-786.713626,448835.241585
68882032.195031,-50.598391,-787.146827,453476.471053
68890071.647902,-50.607388,-789.125112,456558.886115
68898111.100772,-50.488361,-791.932437,458071.953752
68906150.553643,-50.558953,-791.264145,458010.503620
68914190.006513,-50.736325,-791.270487,456374.745700
68922229.459384,-50.556126,-792.493146,453170.269588
68930268.912255,-50.648758,-795.089131,448408.025401
68938308.365125,-50.659288,-797.520950,442104.286342
68946347.817996,-50.849282,-798.202577,434280.593112
68954387.270866,-50.883890,-801.747795,424963.680289
68962426.723737,-51.002826,-798.871138,414185.384975
68970466.176607,-50.939302,-802.949201,401982.538014
68978505.629478,-51.206107,-801.461485,388396.838116
68986545.082349,-51.195760,-806.295724,373474.709393
68994584.535219,-51.551119,-805.926010,357267.142700
69002623.988090,-51.385063,-806.873821,339829.521402
69010663.440960,-51.536309,-809.055738,321221.432123
69018702.893831,-51.666764,-811.311713,301506.461126
69026742.346701,-51.805930,-809.009473,280751.977037
69034781.799572,-51.902812,-813.236045,259028.900629
69042821.252443,-52.192771,-812.075398,236411.462482
69050860.705313,-52.252188,-812.706675,212976.949330
69058900.158184,-52.535499,-813.855781,188805.439954
69066939.611054,-52.578984,-813.383776,163979.531552
69074979.063925,-52.810104,-814.553115,138584.057484
69083018.516795,-52.875225,-812.929002,112705.797391
69091057.969666,-53.205240,-813.977415,86433.180661
69099097.422537,-53.412535,-816.126540,59855.984245
69107136.875407,-53.654249,-814.000039,33065.025884
69115176.328278,-53.619943,-812.973983,6151.853772
69123215.781148,-53.788649,-813.271983,-20791.566278
69131255.234019,-54.035267,-813.403183,-47673.165089
69139294.686889,-54.320177,-813.939666,-74401.084738
69147334.139760,-54.338111,-812.108311,-100883.992443
69155373.592631,-54.641920,-815.144044,-127031.392660
69163413.045501,-54.669476,-813.410129,-152753.936317
69171452.498372,-54.832656,-813.533214,-177963.726133
69179491.951242,-54.967476,-812.303490,-202574.616972
69187531.404113,-55.177146,-813.255359,-226502.510215
69195570.856983,-55.283999,-813.485377,-249665.641137
69203610.309854,-55.332251,-813.510674,-271984.858300
69211649.762724,-55.588062,-810.304672,-293383.894035
69219689.215595,-55.644048,-807.268127,-313789.625049
69227728.668466,-55.721144,-809.843113,-333132.322301
69235768.121336,-55.939789,-808.274146,-351345.889277
69243807.574207,-56.129673,-806.794801,-368368.087845
69251847.027077,-56.128170,-802.395711,-384140.750939
69259886.479948,-56.258015,-805.607340,-398609.981312
69267925.932818,-56.361474,-807.208805,-411726.335720
69275965.385689,-56.575953,-802.020077,-423444.993873
69284004.838560,-56.410737,-800.303948,-433725.911589
69292044.291430,-56.573435,-802.030271,-442533.957634
69300083.744301,-56.534225,-798.310856,-449839.033768
69308123.197171,-56.639702,-800.145203,-455616.177593
69316162.650042,-56.832523,-796.091516,-459845.647858
69324202.102912,-56.830445,-793.894943,-462512.991910
69332241.555783,-56.716317,-795.875289,-463609.095090
69340281.008654,-56.662357,-793.078314,-463130.211869
69348320.461524,-56.719252,-791.953470,-461077.978652
69356359.914395,-56.611545,-789.613536,-457459.408190
69364399.367265,-56.613738,-788.666182,-452286.865607
69372438.820136,-56.743751,-789.276566,-445578.026157
69380478.273006,-56.524993,-784.993178,-437355.814816
69388517.725877,-56.457450,-783.567033,-427648.327952
69396557.178748,-56.263406,-784.843602,-416488.737311
69404596.631618,-56.468119,-784.006306,-403915.176669
69412636.084489,-56.277213,-781.394978,-389970.611518
69420675.537359,-56.138468,-780.052309,-374702.692255
69428714.990230,-56.117572,-778.505534,-358163.591347
69436754.443100,-55.968964,-778.703323,-340409.825057
69444793.895971,-55.959972,-777.506290,-321502.060316
69452833.348842,-55.623736,-778.947257,-301504.907417
69460872.801712,-55.702276,-778.321543,-280486.699237
69468912.254583,-55.344095,-775.967290,-258519.257731
69476951.707453,-55.202241,-776.307478,-235677.648506
69484991.160324,-55.165860,-774.278407,-212039.924317
69493030.613194,-55.076697,-773.878960,-187686.858344
69501070.066065,-54.835422,-775.887576,-162701.668186
69509109.518936,-54.745101,-773.619870,-137169.731491
69517148.971806,-54.511760,-774.717337,-111178.294212
69525188.424677,-54.507192,-774.198952,-84816.172475
69533227.877547,-54.346237,-773.313544,-58173.449082
69541267.330418,-54.041016,-773.917455,-31341.165690
69549306.783288,-53.866948,-773.665047,-4411.011705
69557346.236159,-53.869709,-772.598775,22524.989030
69565385.689029,-53.453189,-772.481477,49374.792692
69573425.141900,-53.317990,-775.106208,76046.650006
69581464.594771,-53.122400,-773.789754,102449.419762
69589504.047641,-53.048769,-775.596380,128492.880258
69597543.500512,-52.988915,-776.032069,154088.037596
69605582.953382,-52.824539,-774.108311,179147.429793
69613622.406253,-52.618584,-780.142979,203585.425640
69621661.859123,-52.398824,-776.585695,227318.517323
69629701.311994,-52.400933,-780.383990,250265.605779
69637740.764865,-52.150217,-779.061215,272348.277816
69645780.217735,-52.293549,-781.150995,293491.074070
69653819.670606,-51.858034,-781.452971,313621.746850
69661859.123476,-51.876266,-783.501022,332671.507028
69669898.576347,-51.707532,-785.029792,350575.259093
69677938.029217,-51.580547,-786.707238,367271.823590
69685977.482088,-51.624768,-786.866745,382704.146187
69694016.934959,-51.527792,-788.087727,396819.492624
69702056.387829,-51.370594,-788.414236,409569.628928
69710095.840700,-51.389470,-789.788272,420910.986222
69718135.293570,-51.337918,-793.388217,430804.809608
69726174.746441,-51.284659,-793.153308,439217.290608
69734214.199311,-51.479941,-794.198101,446119.682674
69742253.652182,-51.168866,-796.658788,451488.399437
69750293.105053,-51.303416,-797.026302,455305.095292
69758332.557923,-51.147385,-799.772414,457556.728089
69766372.010794,-51.157616,-799.147965,458235.603712
69774411.463664,-51.336162,-799.945635,457339.402347
69782450.916535,-51.300964,-802.689897,454871.186436
69790490.369405,-51.159393,-803.929514,450839.390194
69798529.822276,-51.352737,-807.712954,445257.790790
69806569.275147,-51.458592,-808.343499,438145.461281
69814608.728017,-51.417432,-808.721975,429526.705418
69822648.180888,-51.746312,-810.957480,419430.974616
69830687.633758,-51.620695,-810.650002,407892.767302
69838727.086629,-51.777584,-812.713720,394951.511030
69846766.539499,-51.825623,-812.519047,380651.427761
69854805.992370,-51.943716,-817.038292,365041.382740
69862845.445241,-51.953625,-816.957484,348174.717523
69870884.898111,-52.199078,-817.821458,330109.067705
69878924.350982,-52.335582,-814.851663,310906.165960
69886963.803852,-52.377502,-819.397426,290631.631107
69895003.256723,-52.495359,-819.576985,269354.743870
69903042.709593,-52.673691,-822.312694,247148.210144
69911082.162464,-52.902554,-820.977179,224087.912548
69919121.615335,-53.170916,-821.385960,200252.651120
69927161.068205,-53.235294,-821.389867,175723.874054
69935200.521076,-53.503227,-826.260152,150585.399374
69943239.973946,-53.565930,-821.994977,124923.128522
69951279.426817,-53.638583,-824.568694,98824.752821
69959318.879687,-54.007816,-822.649802,72379.453817
69967358.332558,-54.106511,-826.741623,45677.598542
69975397.785428,-54.373981,-824.010129,18810.430714
69983437.238299,-54.534016,-823.305138,-8130.241058
69991476.691170,-54.584281,-823.261245,-35052.356989
69999516.144040,-54.920900,-823.499767,-61863.920703
70007555.596911,-55.039290,-826.747378,-88473.313595
70015595.049781,-55.050073,-827.711489,-114789.607905
70023634.502652,-55.313648,-825.470009,-140722.877427
70031673.955522,-55.517823,-825.504263,-166184.504803
70039713.408393,-55.674522,-823.391411,-191087.484335
70047752.861264,-55.717701,-823.733492,-215346.719301
70055792.314134,-55.946052,-821.078052,-238879.312734
70063831.767005,-56.201039,-820.816867,-261604.850699
70071871.219875,-56.120378,-821.837330,-283445.677072
70079910.672746,-56.316859,-820.917044,-304327.158906
70087950.125616,-56.502842,-820.442511,-324177.941458
70095989.578487,-56.634690,-819.832740,-342930.192019
70104029.031358,-56.790575,-815.972507,-360519.831706
70112068.484228,-56.715735,-816.118505,-376886.754430
70120107.937099,-56.999473,-812.928868,-391975.032286
70128147.389969,-57.007994,-813.500945,-405733.106661
70136186.842840,-57.141298,-811.780171,-418113.964426
70144226.295710,-57.061586,-811.118140,-429075.298575
70152265.748581,-57.221583,-810.443607,-438579.652804
70160305.201452,-57.148142,-810.031709,-446594.549495
70168344.654322,-57.243096,-809.217196,-453092.600704
70176384.107193,-57.377054,-807.149255,-458051.601744
70184423.560063,-57.392192,-806.761131,-461454.607059
70192463.012934,-57.374509,-806.039754,-463289.988140
70200502.465804,-57.209580,-805.385424,-463551.473252
70208541.918675,-57.474116,-804.077482,-462238.168863
70216581.371546,-57.423357,-799.165542,-459354.562707
70224620.824416,-57.268688,-799.729303,-454910.508441
70232660.277287,-57.350984,-799.135185,-448921.191977
70240699.730157,-57.181119,-798.563075,-441407.079591
70248739.183028,-57.101057,-796.739426,-432393.847982
70256778.635898,-57.235862,-795.868857,-421912.296537
70264818.088769,-57.076629,-793.379428,-409998.242080
70272857.541640,-57.097986,-792.511770,-396692.396489
70280896.994510,-56.873011,-792.277790,-382040.227573
70288936.447381,-56.764094,-789.901568,-366091.803696
70296975.900251,-56.501067,-790.972662,-348901.622704
70305015.353122,-56.542656,-789.172909,-330528.425682
70313054.805992,-56.411340,-787.139136,-311034.996237
70321094.258863,-56.359970,-786.994189,-290487.945956
70329133.711734,-56.225219,-786.298737,-268957.486786
70337173.164604,-55.883524,-785.767049,-246517.191109
70345212.617475,-55.904727,-785.714400,-223243.740340
70353252.070345,-55.762728,-785.182994,-199216.662888
70361291.523216,-55.718068,-786.026436,-174518.062408
70369330.976086,-55.403202,-784.809202,-149232.337232
70377370.428957,-55.428066,-784.735713,-123445.891978
70385409.881827,-55.150657,-786.267855,-97246.842287
70393449.334698,-55.032263,-785.070047,-70724.713723
70401488.787569,-54.873663,-782.537096,-43970.135854
70409528.240439,-54.573978,-785.428130,-17074.532555
70417567.693310,-54.528914,-782.354499,9870.190392
70425607.146180,-54.326699,-783.273883,36771.959363
70433646.599051,-54.087344,-781.541346,63538.847507
70441686.051921,-54.216981,-785.424239,90079.388884
70449725.504792,-53.890557,-786.273389,116302.891007
70457764.957663,-53.819902,-784.559340,142119.744753
70465804.410533,-53.390175,-784.688586,167441.730573
70473843.863404,-53.269911,-785.674873,192182.319941
70481883.316274,-53.219248,-787.908724,216256.971044
70489922.769145,-53.011044,-785.998379,239583.417662
70497962.222015,-52.926116,-789.299641,262081.950290
70506001.674886,-52.944373,-789.082055,283675.688513
70514041.127757,-52.826768,-789.858994,304290.843713
70522080.580627,-52.518859,-791.543338,323856.971223
70530120.033498,-52.409998,-794.489083,342307.211033
70538159.486368,-52.513521,-792.561020,359578.516276
70546198.939239,-52.371259,-795.821117,375611.868651
70554238.392109,-52.112283,-798.204729,390352.480102
70562277.844980,-52.150146,-798.308902,403749.980042
70570317.297851,-52.162089,-799.513003,415758.587473
70578356.750721,-51.986418,-800.760466,426337.267412
70586396.203592,-52.000510,-803.049100,435449.871137
70594435.656462,-52.122272,-803.996377,443065.259694
70602475.109333,-51.915839,-804.692084,449157.410307
70610514.562203,-51.902417,-804.878697,453705.505305
70618554.015074,-51.825814,-804.241367,456694.003255
70626593.467945,-51.957065,-807.418249,458112.692072
70634632.920815,-51.875063,-808.791526,457956.723907
70642672.373686,-52.004999,-813.567762,456226.631726
70650711.826556,-51.923047,-812.006336,452928.327483
70658751.279427,-51.821515,-816.516781,448073.081907
70666790.732297,-51.972637,-816.818234,441677.486008
70674830.185168,-52.201312,-817.967123,433763.394369
70682869.638039,-52.128930,-819.518808,424357.850472
70690909.090909,-52.314198,-820.610001,413492.994285
70698948.543780,-52.365338,-821.560768,401205.952437
70706987.996650,-52.387508,-822.184026,387538.711351
70715027.449521,-52.664975,-825.636186,372537.973767
70723066.902391,-52.772023,-824.115563,356254.999161
70731106.355262,-52.781528,-827.777314,338745.428578
70739145.808132,-52.986807,-826.592082,320069.094499
70747185.261003,-53.109765,-828.716503,300289.816391
70755224.713874,-53.179021,-830.461012,279475.182623
70763264.166744,-53.313279,-830.749876,257696.319509
70771303.619615,-53.444316,-829.402610,235027.648260
70779343.072485,-53.718129,-833.519393,211546.630679
70787382.525356,-53.914645,-834.975783,187333.504460
70795421.978226,-54.028682,-834.094889,162471.009009
70803461.431097,-54.130185,-834.272393,137044.102709
70811500.883968,-54.420309,-835.680027,111139.672613
70819540.336838,-54.445739,-834.950339,84846.237530
70827579.789709,-54.616826,-832.523545,58253.645553
70835619.242579,-54.728828,-834.724946,31452.767031
70843658.695450,-55.008739,-836.871993,4535.184056
70851698.148320,-55.159779,-835.843695,-22407.122484
70859737.601191,-55.303304,-835.546762,-49282.087221
70867777.054062,-55.549577,-835.684822,-75997.874900
70875816.506932,-55.654105,-835.696599,-102463.194194
70883855.959803,-56.089407,-835.083434,-128587.609662
70891895.412673,-56.171200,-835.707453,-154281.850775
70899934.865544,-56.052836,-830.279234,-179458.116962
70907974.318414,-56.549794,-833.445460,-204030.377645
70916013.771285,-56.558722,-829.804799,-227914.666210
70924053.224156,-56.698068,-832.226359,-251029.366930
70932092.677026,-56.978746,-830.769073,-273295.493865
70940132.129897,-56.981692,-830.534530,-294636.960758
70948171.582767,-57.037998,-830.388680,-314980.841038
70956211.035638,-57.113904,-829.087792,-334257.617017
70964250.488508,-57.483175,-827.540412,-352401.417439
70972289.941379,-57.264816,-826.485847,-369350.242580
70980329.394250,-57.543326,-827.620833,-385046.176092
70988368.847120,-57.671715,-824.678492,-399435.582928
70996408.299991,-57.805137,-821.814578,-412469.292614
71004447.752861,-57.718190,-823.072876,-424102.767262
71012487.205732,-57.936568,-818.386708,-434296.253776
71020526.658602,-57.781844,-822.154981,-443014.919686
71028566.111473,-58.017870,-819.131806,-450228.972174
71036605.564344,-57.826483,-818.982348,-455913.759884
71044645.017214,-58.176062,-816.157194,-460049.857154
71052684.470085,-58.013219,-814.538928,-462623.130405
